my bare face in the wind
Basic
0.6 0.6
432 388.8
Stationary 392.65 498 282 0.3194444 -0.2726338
Stationary 392.6642 498 282 0.3194444 -0.2726338
Stationary 392.6788 498 282 0.3194444 -0.2726338
Stationary 392.6945 498 282 0.3194444 -0.2726338
Stationary 392.7107 498 282 0.3194444 -0.2726338
Stationary 392.7255 498 282 0.3194444 -0.2726338
Stationary 392.7407 498 282 0.3194444 -0.2726338
Moved 392.7558 488.2946 282 0.2969783 -0.2726338
Moved 392.7723 486.9178 282 0.2937912 -0.2726338
Moved 392.7874 485.5337 282 0.2905872 -0.2726338
Moved 392.8023 484.1548 282 0.2873954 -0.2726338
Moved 392.8185 483.0759 282 0.2848979 -0.2726338
Moved 392.8338 480.4277 282 0.2787677 -0.2726338
Moved 392.8492 478.6712 282 0.2747018 -0.2726338
Moved 392.8725 475.576 282 0.2675369 -0.2726338
Stationary 392.8839 475.576 282 0.2675369 -0.2726338
Moved 392.8957 474.1962 287.6265 0.2643431 -0.2581625
Moved 392.9121 472.8165 290.1835 0.2611493 -0.2515856
Moved 392.9272 471.5 290 0.2581018 -0.2520577
Moved 392.9423 470.4077 290 0.2555734 -0.2520577
Moved 392.9576 468.0483 290.9758 0.2501118 -0.2495477
Moved 392.9729 466.648 291 0.2468704 -0.2494857
Moved 392.9886 463.5251 291 0.2396414 -0.2494857
Moved 393.0045 459.6275 291 0.2306193 -0.2494857
Moved 393.0203 457.0017 291 0.2245411 -0.2494857
Moved 393.0339 453.3437 291 0.2160734 -0.2494857
Moved 393.0492 449.1321 291.967 0.2063244 -0.2469986
Moved 393.0656 440.9587 296.0206 0.1874044 -0.2365725
Moved 393.0813 431.9005 302.6425 0.1664363 -0.2195408
Moved 393.0964 422.3154 311.6846 0.1442485 -0.1962844
Moved 393.1118 415.6269 316.8984 0.128766 -0.1828745
Moved 393.1326 405.2671 336.4659 0.1047849 -0.1325467
Stationary 393.144 405.2671 336.4659 0.1047849 -0.1325467
Moved 393.1579 398.5 347 0.08912037 -0.1054527
Moved 393.173 393.3942 359.2117 0.07730127 -0.07404413
