a picture is worth many words
a picture is worth many words
FixStart
0.6 0.6
432 388.8
Moved 169.155 468.2028 233.1981 0.2504694 -0.3981531
Moved 169.1761 414.6701 261.7584 0.1265512 -0.3246956
Stationary 169.1872 414.6701 261.7584 0.1265512 -0.3246956
Moved 169.1999 378.3414 278.0705 0.04245688 -0.2827406
Moved 169.2154 346.395 294.3025 -0.03149306 -0.2409916
Moved 169.231 274.5 326.5 -0.1979167 -0.158179
Moved 169.2473 229.6677 353.0661 -0.3016951 -0.08985063
Moved 169.2631 213.7298 361.7838 -0.3385884 -0.06742869
Moved 169.2761 203.1085 363.3092 -0.3631746 -0.06350513
Moved 169.2924 194.9049 365.019 -0.3821646 -0.05910747
Moved 169.3078 189.4703 365 -0.3947447 -0.05915646
Moved 169.3231 188 365 -0.3981482 -0.05915646
Moved 169.3384 186.1997 365 -0.4023156 -0.05915646
Stationary 169.3531 186 365 -0.4027778 -0.05915646
Stationary 169.3684 186 365 -0.4027778 -0.05915646
Stationary 169.388 186 365 -0.4027778 -0.05915646
Moved 169.3995 220.0148 365 -0.3240397 -0.05915646
Moved 169.4154 248.5413 354.2376 -0.2580064 -0.08683749
Moved 169.431 276.9724 345.0092 -0.1921935 -0.110573
Moved 169.4482 293.3241 337.8582 -0.1543423 -0.1289656
