id,scale,size,word,algorithm,sampleNum,coor,distance
5,1x3,0.75,five,Standard,256,keyWidth,0.386792
5,1x3,0.75,five,DTW,256,pixel,11.4866,
5,1x3,0.75,five,DTW,256,keyWidth,0.265894
5,1x3,0.75,boxing,Standard,16,pixel,42.8226
5,1x3,0.75,boxing,Standard,16,keyWidth,0.991264
5,1x3,0.75,boxing,DTW,16,pixel,26.5633,
5,1x3,0.75,boxing,DTW,16,keyWidth,0.614891
5,1x3,0.75,boxing,Standard,32,pixel,42.7607
5,1x3,0.75,boxing,Standard,32,keyWidth,0.98983
5,1x3,0.75,boxing,DTW,32,pixel,19.6681,
5,1x3,0.75,boxing,DTW,32,keyWidth,0.45528
5,1x3,0.75,boxing,Standard,64,pixel,43.1577
5,1x3,0.75,boxing,Standard,64,keyWidth,0.99902
5,1x3,0.75,boxing,DTW,64,pixel,15.3078,
5,1x3,0.75,boxing,DTW,64,keyWidth,0.354346
5,1x3,0.75,boxing,Standard,128,pixel,43.2368
5,1x3,0.75,boxing,Standard,128,keyWidth,1.00085
5,1x3,0.75,boxing,DTW,128,pixel,13.1689,
5,1x3,0.75,boxing,DTW,128,keyWidth,0.304836
5,1x3,0.75,boxing,Standard,256,pixel,43.2862
5,1x3,0.75,boxing,Standard,256,keyWidth,1.002
5,1x3,0.75,boxing,DTW,256,pixel,12.6162,
5,1x3,0.75,boxing,DTW,256,keyWidth,0.292042
5,1x3,0.75,wizards,Standard,16,pixel,49.0481
5,1x3,0.75,wizards,Standard,16,keyWidth,1.13537
5,1x3,0.75,wizards,DTW,16,pixel,44.3804,
5,1x3,0.75,wizards,DTW,16,keyWidth,1.02732
5,1x3,0.75,wizards,Standard,32,pixel,47.7483
5,1x3,0.75,wizards,Standard,32,keyWidth,1.10528
5,1x3,0.75,wizards,DTW,32,pixel,33.5263,
5,1x3,0.75,wizards,DTW,32,keyWidth,0.776072
5,1x3,0.75,wizards,Standard,64,pixel,47.878
5,1x3,0.75,wizards,Standard,64,keyWidth,1.10829
5,1x3,0.75,wizards,DTW,64,pixel,33.1544,
5,1x3,0.75,wizards,DTW,64,keyWidth,0.767463
5,1x3,0.75,wizards,Standard,128,pixel,47.8727
5,1x3,0.75,wizards,Standard,128,keyWidth,1.10816
5,1x3,0.75,wizards,DTW,128,pixel,32.7469,
5,1x3,0.75,wizards,DTW,128,keyWidth,0.75803
5,1x3,0.75,wizards,Standard,256,pixel,47.8845
