traveling requires a lot of fuel
Moved 753.8775 243.3291 449 -0.2700715 0.2481618
Moved 753.9063 237.2956 451 -0.284038 0.2542892
Moved 753.9317 232.6666 453.1667 -0.2947531 0.2609274
Moved 753.9574 230.3422 454.6578 -0.3001338 0.2654957
Moved 753.9889 225 457.5 -0.3125 0.2742034
Moved 754.0139 220.5951 459 -0.3226966 0.2787991
Moved 754.0397 212.0479 461 -0.3424817 0.2849264
Moved 754.0647 207.7702 462.41 -0.3523839 0.2892463
Moved 754.09 193.5787 462 -0.3852344 0.2879903
Moved 754.1313 172.8855 462 -0.4331354 0.2879903
Moved 754.1605 160.9204 463 -0.4608323 0.291054
Moved 754.1863 152 463 -0.4814814 0.291054
Moved 754.2116 151 463 -0.4837963 0.291054
Stationary 754.2354 151 463 -0.4837963 0.291054
Stationary 754.2584 151 463 -0.4837963 0.291054
Stationary 754.2822 151 463 -0.4837963 0.291054
Moved 754.3112 175.9704 463 -0.4259944 0.291054
Moved 754.3372 215 463 -0.3356481 0.291054
Moved 754.3627 263.2005 463 -0.224073 0.291054
Moved 754.4047 298.42 463 -0.1425462 0.291054
Moved 754.4301 328.4209 463 -0.07309983 0.291054
Moved 754.4554 355.8784 465.6879 -0.009540717 0.2992888
Moved 754.4854 377.1869 469.1484 0.03978451 0.3098909
Moved 754.5105 389.4858 471.2817 0.06825428 0.3164267
Moved 754.5379 409.5 476 0.1145834 0.3308824
Moved 754.5634 426.2719 477 0.1534073 0.3339461
Moved 754.5878 432.2742 478 0.1673014 0.3370098
Moved 754.6136 442.5203 478 0.1910192 0.3370098
Moved 754.6432 453.0439 479 0.2153794 0.3400736
Moved 754.6837 463.536 480 0.2396668 0.3431373
Moved 754.7077 469.5062 480 0.2534865 0.3431373
Moved 754.733 475 480 0.2662037 0.3431373
Moved 754.7578 476.9714 480 0.2707671 0.3431373
Moved 754.7834 479 480 0.275463 0.3431373
Stationary 754.8146 479 480 0.275463 0.3431373
Moved 754.8399 466.1181 483.2205 0.2456439 0.3530039
Moved 754.8646 458.0711 484.6548 0.2270165 0.3573983
Moved 754.8903 434 486 0.1712963 0.3615196
Moved 754.9149 415.4997 487.9615 0.1284714 0.3675293
Moved 754.9545 367.5634 491.9488 0.01750777 0.379745
Moved 754.9824 337.7886 493.6423 -0.05141521 0.3849334
Moved 755.0066 326.0153 495.2481 -0.07866824 0.3898533
Moved 755.0303 304.1231 495 -0.1293447 0.3890932
Moved 755.0547 289.7763 495 -0.1625549 0.3890932
Moved 755.0806 280.4408 495 -0.1841649 0.3890932
Moved 755.1079 268.2113 496 -0.2124738 0.3921568
Moved 755.1357 260.3566 496 -0.230656 0.3921568
Moved 755.1594 258.0871 496 -0.2359095 0.3921568
Moved 755.1858 254.1805 496 -0.2449525 0.3921568
Moved 755.2344 249.8642 496 -0.254944 0.3921568
Moved 755.2604 248.2512 496 -0.2586778 0.3921568
Moved 755.2856 246.8969 496 -0.2618127 0.3921568
Moved 755.3174 243.5922 496 -0.2694626 0.3921568
Moved 755.3412 243 488.1575 -0.2708333 0.3681298
Moved 755.3659 242 487 -0.2731481 0.3645834
Moved 755.3911 240.5 485.5 -0.2766204 0.3599878
Moved 755.4164 239.8905 484.8905 -0.2780312 0.3581205
Moved 755.4417 240 481.5 -0.2777777 0.347733
Moved 755.4709 240 476.1876 -0.2777777 0.331457
Moved 755.5114 240 468.2112 -0.2777777 0.3070195
Moved 755.537 245.6886 455.7494 -0.2646098 0.2688401
Moved 755.561 248.2425 450.0302 -0.258698 0.2513178
Moved 755.5851 249.1241 439.6276 -0.2566571 0.2194474
Moved 755.6099 250 428.439 -0.2546296 0.1851686
Moved 755.6377 250 422.6945 -0.2546296 0.1675689
Moved 755.6622 250 415.1182 -0.2546296 0.1443573
Moved 755.6885 250 409.3751 -0.2546296 0.126762
Moved 755.7125 250 407.0856 -0.2546296 0.1197477
Moved 755.7382 250 398.5444 -0.2546296 0.09357967
Moved 755.7811 250 390.8961 -0.2546296 0.07014747
Moved 755.8109 250 388.2485 -0.2546296 0.06203595
Ended 755.8342 250 387.5 -0.2546296 0.0597427
Candidates 755.9377 5 requires required require series restored
Began 756.3671 367 355 0.01620372 -0.03982834
Moved 756.4026 367 376.2297 0.01620372 0.02521375
Moved 756.428 357.2025 417.9626 -0.006475747 0.1530716
Moved 756.4592 356 451.8057 -0.009259283 0.2567576
Moved 756.4834 356 464.0901 -0.009259283 0.2943938
Ended 756.5087 356 471.5 -0.009259283 0.3170956
Accept 756.5333 requires
Began 757.2151 91 353 -0.6226851 -0.04595589
Stationary 757.252 91 353 -0.6226851 -0.04595589
Stationary 757.2793 91 353 -0.6226851 -0.04595589
Stationary 757.3036 91 353 -0.6226851 -0.04595589
Stationary 757.327 91 353 -0.6226851 -0.04595589
Stationary 757.3512 91 353 -0.6226851 -0.04595589
Stationary 757.3749 91 353 -0.6226851 -0.04595589
Ended 757.3998 91 353 -0.6226851 -0.04595589
SingleKey 757.4296 a
Began 758.2025 571 369 0.4884259 0.003063726
Stationary 758.2352 571 369 0.4884259 0.003063726
Stationary 758.2587 571 369 0.4884259 0.003063726
Stationary 758.2822 571 369 0.4884259 0.003063726
Stationary 758.3057 571 369 0.4884259 0.003063726
Stationary 758.3348 571 369 0.4884259 0.003063726
Moved 758.3586 552.2053 390.1537 0.4449196 0.06787286
Moved 758.3851 541.8259 403.4677 0.4208933 0.1086631
Moved 758.4111 537.7962 408.9384 0.4115653 0.1254241
Moved 758.4414 533.5413 414.4587 0.4017158 0.1423368
Moved 758.4673 527.6587 421.3413 0.3880988 0.1634232
Moved 758.4971 523.9447 427.1106 0.3795016 0.1810986
Moved 758.5225 518.1718 433.7424 0.3661383 0.2014168
Moved 758.5478 514.947 437.053 0.3586736 0.2115594
Moved 758.5853 498.6971 456.6286 0.3210581 0.2715337
Moved 758.6107 494.7396 460.2604 0.3118971 0.2826607
Moved 758.6366 487.7508 469.2492 0.2957194 0.3101997
Moved 758.6663 482.9744 474.0256 0.2846628 0.3248335
Moved 758.6913 480 480.7975 0.2777778 0.3455806
Moved 758.7167 478.677 483.6461 0.2747152 0.3543078
Moved 758.7452 478 486.1999 0.2731481 0.362132
Moved 758.7709 477 488 0.2708333 0.3676471
Moved 758.7959 475.8126 488 0.2680848 0.3676471
Moved 758.8246 471.8954 489 0.2590173 0.3707108
Moved 758.8649 458.1628 490 0.2272286 0.3737745
Moved 758.8895 445.6155 490 0.198184 0.3737745
Moved 758.9134 437.1371 480.8267 0.1785582 0.3456699
Moved 758.9389 418.7355 477.6387 0.1359618 0.335903
Moved 758.9636 408.7016 477.3859 0.1127352 0.3351285
Moved 758.9934 395.3276 473.8655 0.08177686 0.324343
Moved 759.0193 381.7752 471.9438 0.05040556 0.3184552
Moved 759.0445 370.2828 472 0.02380272 0.3186275
Moved 759.0694 367.2743 472 0.01683861 0.3186275
Moved 759.0944 360.2238 471 0.0005180637 0.3155637
Moved 759.1366 351.5794 470 -0.01949206 0.3125
Moved 759.1666 347.9229 470 -0.02795617 0.3125
Moved 759.194 346.5 470 -0.03125002 0.3125
Moved 759.2217 347 470 -0.0300926 0.3125
Ended 759.2469 347 470 -0.0300926 0.3125
Candidates 759.3321 5 lot lott lit kit plot
Began 759.8806 410 369 0.1157407 0.003063726
Stationary 759.9167 410 369 0.1157407 0.003063726
Moved 759.9416 401.1536 382.2696 0.09526292 0.04371812
Moved 759.9667 397.434 390.4905 0.08665274 0.06890484
Moved 759.9924 389.5674 410.1535 0.06844312 0.1291468
Moved 760.0178 384.9345 430.3273 0.05771885 0.1909539
Moved 760.0445 384 444.7934 0.0555556 0.2352739
Moved 760.0782 384 454.4089 0.0555556 0.2647333
Moved 760.1049 384 456.825 0.0555556 0.2721353
Moved 760.1313 391.762 460 0.07352302 0.2818628
Ended 760.1558 392.5 460 0.07523149 0.2818628
Accept 760.1901 lot
Began 760.7158 500 518 0.324074 0.4595588
Stationary 760.7557 500 518 0.324074 0.4595588
Stationary 760.7797 500 518 0.324074 0.4595588
Moved 760.8049 490.698 506.698 0.3025416 0.4249327
Moved 760.8309 486.7039 498.5558 0.2932961 0.3999873
Moved 760.8574 484.3657 494.0971 0.2878836 0.3863269
Moved 760.8825 479 485 0.275463 0.3584559
Moved 760.9113 476.6158 476.8475 0.269944 0.3334787
Moved 760.9355 475.1862 470.745 0.2666348 0.3147825
Moved 760.9628 472.6534 465.3069 0.2607718 0.2981217
Moved 760.9863 470.7742 458.5484 0.2564217 0.2774155
Moved 761.0102 470.342 456.342 0.2554214 0.2706558
Moved 761.0341 468.4669 449.9338 0.2510808 0.2510226
Moved 761.0605 468 447.5895 0.25 0.2438404
Moved 761.0849 465.5337 440.6011 0.2442909 0.2224298
Moved 761.112 461.3361 434.0041 0.2345742 0.2022185
Moved 761.136 458.735 429.98 0.2285533 0.1898899
Moved 761.1599 447.5 419 0.2025463 0.1562501
Moved 761.1852 434.0124 407.2099 0.171325 0.1201284
Moved 761.2267 413.4782 396.8043 0.1237921 0.08824858
Moved 761.2509 397.3758 389.1252 0.08651813 0.064722
Moved 761.275 388.7781 386.2593 0.06661593 0.0559417
Moved 761.3034 376.5513 383.2205 0.03831327 0.0466315
Moved 761.329 365.7126 380.2375 0.01322369 0.03749249
Moved 761.354 356.0793 377.3598 -0.009075602 0.02867587
Moved 761.3826 351.7976 375.9326 -0.01898701 0.02430318
Moved 761.4073 344.0834 374 -0.03684407 0.01838245
Moved 761.4324 336.5 370.5 -0.05439813 0.007659314
Moved 761.4584 334.1113 368.1113 -0.0599275 0.0003411723
Moved 761.4969 327.1102 365 -0.0761338 -0.009191177
Moved 761.5209 324.2895 363.6448 -0.08266314 -0.01334312
Moved 761.5494 320.7711 363 -0.09080753 -0.01531863
Moved 761.5729 319 360.8998 -0.09490739 -0.02175312
Moved 761.5961 317.5 361 -0.09837966 -0.02144608
Moved 761.6193 317 360 -0.09953702 -0.0245098
Ended 761.6432 317 360 -0.09953702 -0.0245098
Candidates 761.7612 5 of off igf if igg
Began 762.1735 380 376 0.04629632 0.02450971
Moved 762.209 380 393.1647 0.04629632 0.07709794
Moved 762.2341 365.7018 424.0933 0.01319865 0.1718546
Moved 762.2605 363.9195 436.7819 0.009072821 0.2107287
Moved 762.2855 362 452.3459 0.004629592 0.2584129
Moved 762.3099 362 458.9684 0.004629592 0.2787023
Ended 762.3427 362 459 0.004629592 0.2787991
Accept 762.3676 of
Began 763.269 312 354 -0.1111111 -0.04289207
Stationary 763.3071 312 354 -0.1111111 -0.04289207
Stationary 763.3355 312 354 -0.1111111 -0.04289207
Stationary 763.3631 312 354 -0.1111111 -0.04289207
Stationary 763.3977 312 354 -0.1111111 -0.04289207
Stationary 763.4258 312 354 -0.1111111 -0.04289207
Stationary 763.4563 312 354 -0.1111111 -0.04289207
Stationary 763.483 312 354 -0.1111111 -0.04289207
Moved 763.5108 312 344 -0.1111111 -0.07352941
Moved 763.5363 320.7029 342.9121 -0.09096548 -0.07686241
Moved 763.5668 324.9207 343 -0.08120219 -0.07659314
Moved 763.5945 332.5 356.5 -0.06365741 -0.03523285
Moved 763.6284 344.4616 378.2886 -0.03596843 0.03152165
Moved 763.6557 358.1769 406.3538 -0.004220108 0.1175057
Moved 763.6815 366.311 427.7256 0.0146087 0.182983
Moved 763.7065 370.5 437.5 0.02430558 0.2129289
Moved 763.7386 377.0938 456.2189 0.03956894 0.2702785
Moved 763.7647 380.9057 469.5287 0.04839291 0.3110561
Moved 763.8015 385.7699 480.3096 0.05965253 0.3440859
Moved 763.8282 388.2243 488.8971 0.06533395 0.3703956
Moved 763.854 391 498.3658 0.07175922 0.399405
Moved 763.8787 392.6191 501.8574 0.07550727 0.4101023
Moved 763.9218 393 507.9322 0.07638891 0.4287139
Moved 763.9459 393 510.451 0.07638891 0.4364307
Moved 763.9702 377.616 511.8768 0.04077782 0.4407989
Moved 763.9962 357.4265 512 -0.005957236 0.4411765
Moved 764.0226 323.8911 499.4728 -0.08358538 0.4027965
Moved 764.0489 291.1666 489.1904 -0.1593366 0.3712943
Moved 764.0785 279.228 486.7173 -0.1869722 0.3637174
Moved 764.104 261.5 482 -0.2280093 0.3492648
Moved 764.1301 254.239 480.6195 -0.244817 0.3450353
Moved 764.155 253.5 479.5 -0.2465278 0.3416054
Moved 764.1978 252 477 -0.25 0.3339461
Stationary 764.2223 252 477 -0.25 0.3339461
Moved 764.2532 252 475.5 -0.25 0.3293505
Moved 764.2797 277.2897 468.9276 -0.1914591 0.3092144
Moved 764.3077 293.1665 461.6516 -0.1547071 0.2869226
Moved 764.3331 330.3344 450.6663 -0.06867036 0.2532669
Moved 764.359 372.1334 441.3734 0.02808651 0.2247959
Moved 764.3835 385.0762 439.5267 0.05804688 0.2191383
Moved 764.4132 427.0019 432.6664 0.1550969 0.1981201
Moved 764.4391 461.7553 425.8112 0.2355448 0.1771176
Moved 764.4796 486.5678 419.1235 0.292981 0.1566283
Moved 764.5032 505.1145 411.6652 0.3359133 0.1337783
Moved 764.5289 518.2605 405.3698 0.3663438 0.1144907
Moved 764.5533 524.0198 403.2451 0.3796754 0.1079812
Moved 764.5824 532.8824 399.3726 0.4001907 0.09611696
Moved 764.6085 541.7886 396.8029 0.420807 0.08824405
Ended 764.6338 547 396 0.4328704 0.08578432
Candidates 764.7083 5 fuel girl burrell greek steel
Began 765.1319 449 329 0.2060185 -0.1194852
Moved 765.1711 444.829 351.342 0.1963634 -0.05103561
Moved 765.1977 428.2907 427.8043 0.1580804 0.1832238
Moved 765.2245 421.3615 480.7467 0.1420404 0.3454249
Moved 765.2499 418.1273 500.3633 0.134554 0.4055248
Moved 765.275 418 510.1871 0.1342593 0.4356224
Ended 765.3044 418 510.1871 0.1342593 0.4356224
Accept 765.3295 fuel
PhraseEnd 766.0889
