a picture is worth many words
a picture is worth many words
FixStart
0.6 0.6
432 388.8
Moved 1054.638 414.0197 467 0.1250456 0.2031892
Moved 1054.653 395.4261 467 0.08200486 0.2031892
Moved 1054.668 381.4894 467 0.04974405 0.2031892
Moved 1054.683 361.6134 467 0.003734827 0.2031892
Moved 1054.698 350.5267 467 -0.021929 0.2031892
Moved 1054.715 340.3207 467 -0.04555399 0.2031892
Moved 1054.73 330.6886 467 -0.06785055 0.2031892
Moved 1054.747 325.1675 467 -0.08063077 0.2031892
Moved 1054.763 321.8302 467 -0.08835609 0.2031892
Moved 1054.776 319.0781 467 -0.09472658 0.2031892
Moved 1054.792 320 467 -0.09259259 0.2031892
Moved 1054.809 318.5 467 -0.0960648 0.2031892
Moved 1054.823 319 467 -0.09490739 0.2031892
Stationary 1054.838 319 467 -0.09490739 0.2031892
Moved 1054.854 329.5834 467 -0.07040873 0.2031892
Moved 1054.869 339.0361 467 -0.04852762 0.2031892
Moved 1054.888 353.1367 467 -0.01588722 0.2031892
Moved 1054.903 363.8495 459.9204 0.008910795 0.1849804
Moved 1054.916 378.5439 452.8437 0.04292557 0.166779
Moved 1054.931 389.611 446.8828 0.06854385 0.1514475
Moved 1054.946 400.0035 439.9975 0.09260069 0.1337383
Moved 1054.962 409.5834 434.5237 0.1147764 0.1196597
Moved 1054.977 420.0532 424.7034 0.1390121 0.09440178
Moved 1054.993 431.1216 415.0186 0.1646334 0.06949204
Moved 1055.008 440.5 405.5 0.1863426 0.04501017
Moved 1055.024 447.2032 398.1964 0.2018593 0.0262251
Moved 1055.039 454.8667 389.1599 0.2195989 0.002983274
Moved 1055.054 461.8019 380.8376 0.2356526 -0.01842177
Moved 1055.069 467.9718 371.7994 0.2499347 -0.04166819
Moved 1055.084 474.6324 362.1146 0.2653529 -0.06657784
Moved 1055.103 478.5545 354.9274 0.2744316 -0.08506343
Moved 1055.115 481.7836 349.4329 0.2819064 -0.09919531
Moved 1055.135 483.8987 346.152 0.2868024 -0.1076337
Moved 1055.146 485.3083 342.075 0.2900656 -0.11812
Moved 1055.162 486.6871 340.3129 0.2932572 -0.1226521
Moved 1055.177 488.0631 337.8737 0.2964424 -0.1289256
Moved 1055.192 488 335.1217 0.2962963 -0.136004
Ended 1055.208 489.5 333 0.2997685 -0.141461
Candidates 1055.322 12 work worth with growth grief ruth wish truth depth eighth fourth youth
Began 1056.567 477 404 0.2708333 0.04115226
Stationary 1056.58 477 404 0.2708333 0.04115226
Stationary 1056.595 477 404 0.2708333 0.04115226
Stationary 1056.609 477 404 0.2708333 0.04115226
Moved 1056.625 457.6635 404 0.2260731 0.04115226
Moved 1056.641 438.7978 404 0.1824022 0.04115226
Moved 1056.656 412.3922 404 0.1212783 0.04115226
Moved 1056.671 383.877 404 0.05527088 0.04115226
Moved 1056.691 363.876 404 0.008972188 0.04115226
Moved 1056.704 339.3512 413.1968 -0.04779816 0.06480648
Ended 1056.718 322 411 -0.08796295 0.05915629
Accept 1056.745 1 worth
Began 1057.214 401 442 0.09490739 0.1388888
Stationary 1057.226 401 442 0.09490739 0.1388888
Stationary 1057.241 401 442 0.09490739 0.1388888
Stationary 1057.256 401 442 0.09490739 0.1388888
Stationary 1057.271 401 442 0.09490739 0.1388888
Stationary 1057.287 401 442 0.09490739 0.1388888
Moved 1057.305 422.2662 429.7338 0.1441348 0.1073399
Moved 1057.318 441.7921 413.0353 0.1893336 0.0643913
Moved 1057.334 463 395.5 0.2384259 0.01929004
Moved 1057.35 491.1266 371.5755 0.3035337 -0.04224416
Moved 1057.365 512.3621 353.1182 0.3526899 -0.08971658
Moved 1057.387 530.9749 338.0201 0.3957751 -0.1285491
Stationary 1057.398 530.9749 338.0201 0.3957751 -0.1285491
Moved 1057.411 537.9119 331.0881 0.4118331 -0.1463785
Moved 1057.426 543.0874 327.6844 0.4238135 -0.1551327
Moved 1057.442 546.3134 324.6866 0.4312809 -0.162843
Moved 1057.457 548.2806 323.8597 0.4358346 -0.1649699
Moved 1057.471 549.5774 322.4226 0.4388365 -0.1686662
