are you sure you want this
are you sure you want this
Basic
0.6 0.6
432 388.8
Moved 290.6856 174.795 387.8913 -0.4287152 -0.0002795875
Moved 290.7005 166.4384 372.0229 -0.4480593 -0.04109331
Moved 290.7192 162.1589 364.5982 -0.4579655 -0.06018988
Moved 290.7341 157.1006 355.651 -0.4696744 -0.08320215
Moved 290.745 153.6678 349.3357 -0.4776208 -0.09944523
Moved 290.7605 150.7853 344.178 -0.4842933 -0.1127109
Moved 290.7764 147.9089 340.9089 -0.4909515 -0.1211191
Moved 290.7987 144.3776 334.3776 -0.4991259 -0.1379177
Stationary 290.8087 144.3776 334.3776 -0.4991259 -0.1379177
Moved 290.8223 142.9395 332.9395 -0.5024549 -0.1416167
Moved 290.8379 141.5022 331.5023 -0.5057818 -0.1453131
Moved 290.8527 142 331 -0.5046296 -0.146605
Moved 290.8681 140.569 329.569 -0.507942 -0.1502856
Stationary 290.8836 140.569 329.569 -0.507942 -0.1502856
Stationary 290.8985 140.569 329.569 -0.507942 -0.1502856
Moved 290.9142 141 330 -0.5069445 -0.149177
Stationary 290.9312 141 330 -0.5069445 -0.149177
Moved 290.9469 149.7843 330 -0.4866104 -0.149177
Moved 290.9614 159.8933 335.8933 -0.46321 -0.1340193
Moved 290.9782 170.2368 340.3534 -0.4392667 -0.1225479
Moved 291.0084 202.2654 344 -0.3651263 -0.1131688
Moved 291.0238 226.313 344 -0.3094606 -0.1131688
Moved 291.0394 248.5518 340.0092 -0.2579819 -0.1234333
Moved 291.055 268.1425 333.9671 -0.2126331 -0.1389736
Moved 291.0699 287.1851 329.5726 -0.1685529 -0.1502762
Moved 291.0856 302.9976 323.3645 -0.13195 -0.1662436
Moved 291.1018 317.6166 317.5533 -0.09810965 -0.18119
Moved 291.1202 329 313 -0.07175927 -0.1929013
Moved 291.1315 344.824 304.588 -0.03512968 -0.214537
Moved 291.1465 360.7718 295.9427 0.001786451 -0.236773
Moved 291.1617 372.9346 291.0327 0.0299411 -0.2494015
Moved 291.1769 383.6159 285.0766 0.0546665 -0.2647207
Moved 291.1924 394.0203 281.6599 0.07875065 -0.2735085
Moved 291.2087 402.6497 277.6752 0.09872606 -0.2837573
Moved 291.2241 409.5 275 0.1145834 -0.2906379
Moved 291.2394 413.5229 273.3693 0.1238955 -0.2948322
Moved 291.2543 418.2009 271.933 0.1347242 -0.2985261
Moved 291.2712 421 270.5 0.1412037 -0.302212
Moved 291.2859 423.8946 270 0.1479042 -0.303498
Moved 291.301 426.7772 268.6114 0.1545768 -0.3070695
Moved 291.3164 427.83 269 0.157014 -0.30607
Moved 291.3318 429.2678 267.7322 0.1603422 -0.3093309
Stationary 291.3471 429.2678 267.7322 0.1603422 -0.3093309
Stationary 291.3623 429 268 0.1597223 -0.308642
Moved 291.378 429 275.991 0.1597223 -0.288089
Moved 291.3996 411.9599 304.7335 0.1202775 -0.2141628
Stationary 291.4104 411.9599 304.7335 0.1202775 -0.2141628
Moved 291.424 400.7679 325.8597 0.09437004 -0.159826
Moved 291.4397 390.6699 345.6602 0.07099519 -0.1088988
Moved 291.4552 383.2402 359.411 0.05379687 -0.07353143
Moved 291.471 374.0069 386.782 0.03242334 -0.003132722
Moved 291.4859 367.8985 405.33 0.01828353 0.04457293
Moved 291.5002 362.1152 426.1257 0.004896224 0.09805989
Moved 291.5158 358.1708 441.2313 -0.004234264 0.1369117
Moved 291.5313 355.3267 455.3666 -0.01081785 0.1732679
Moved 291.5467 352.2318 473.1455 -0.01798193 0.2189956
Moved 291.5613 348.3973 485.8082 -0.02685815 0.2515643
Moved 291.5778 346 493 -0.03240739 0.2700616
Moved 291.5954 342.4257 504.1981 -0.04068121 0.2988633
Moved 291.6091 337.8376 515.379 -0.05130187 0.3276207
Moved 291.624 335.0141 523.4647 -0.05783767 0.3484173
Moved 291.6413 333.0659 528.8023 -0.0623475 0.3621458
Moved 291.6559 330.2485 534.503 -0.0688692 0.376808
Moved 291.6767 328.0673 540.8655 -0.0739184 0.3931724
Stationary 291.6888 328.0673 540.8655 -0.0739184 0.3931724
Moved 291.7013 326.6336 542.3665 -0.07723708 0.3970329
Moved 291.7168 327 543.7567 -0.07638887 0.4006085
Stationary 291.7318 327 544 -0.07638887 0.4012345
Ended 291.7469 327 544 -0.07638887 0.4012345
Candidates 291.8991 12 want range rant randy game danny grant rabbit frame fame teacher yankee
Began 292.2997 393 336 0.07638891 -0.1337449
Stationary 292.318 393 336 0.07638891 -0.1337449
Stationary 292.3322 393 336 0.07638891 -0.1337449
Moved 292.3474 393 348.9467 0.07638891 -0.1004459
Moved 292.3636 393 364.5766 0.07638891 -0.06024537
Moved 292.3793 385.1365 384.3615 0.05818645 -0.009358371
Moved 292.3946 383.7058 406.7065 0.05487462 0.0481135
Moved 292.4105 384 429 0.0555556 0.1054526
Moved 292.4256 384 443.9435 0.0555556 0.1438875
Moved 292.4428 384 453.5524 0.0555556 0.1686017
Moved 292.4619 384 466.3132 0.0555556 0.2014229
Stationary 292.4728 384 466.3132 0.0555556 0.2014229
Ended 292.4857 384 466.3132 0.0555556 0.2014229
Accept 292.5303 0 want
Began 293.0074 350 519 -0.02314816 0.3369341
Stationary 293.0265 350 519 -0.02314816 0.3369341
Stationary 293.0423 350 519 -0.02314816 0.3369341
Stationary 293.059 350 519 -0.02314816 0.3369341
Stationary 293.0728 350 519 -0.02314816 0.3369341
Stationary 293.0877 350 519 -0.02314816 0.3369341
Stationary 293.1024 350 519 -0.02314816 0.3369341
Stationary 293.1182 350 519 -0.02314816 0.3369341
Stationary 293.1326 350 519 -0.02314816 0.3369341
Moved 293.15 340.8975 528.1025 -0.04421885 0.360346
Moved 293.1656 336.5498 530.9668 -0.0542828 0.3677129
Moved 293.1803 334.1419 533.8582 -0.05985677 0.3751495
Moved 293.2024 331.2561 535.3719 -0.06653682 0.3790429
Moved 293.2119 327.3751 538.6249 -0.07552067 0.3874098
Moved 293.226 324.1848 540.8768 -0.08290564 0.3932017
Moved 293.2416 321.2789 542.3605 -0.08963212 0.3970177
Moved 293.2577 319.3967 543.8016 -0.09398907 0.4007243
Moved 293.273 317.7566 545.2434 -0.09778559 0.4044325
Moved 293.2881 317.3168 546 -0.09880369 0.4063785
Moved 293.3039 316.5 546 -0.1006944 0.4063785
Stationary 293.3193 316.5 546 -0.1006944 0.4063785
Stationary 293.3338 316.5 546 -0.1006944 0.4063785
Moved 293.3491 317 546 -0.09953702 0.4063785
