just in time for the party
Basic
0.6 0.6
432 388.8
Stationary 858.6285 305 475 -0.1273148 0.2237653
Stationary 858.6592 305 475 -0.1273148 0.2237653
Stationary 858.69 305 475 -0.1273148 0.2237653
Moved 858.7208 318.6631 475 -0.09568717 0.2237653
Moved 858.7515 332.3369 475 -0.06403486 0.2237653
Moved 858.7822 346.0675 475 -0.03225113 0.2237653
Moved 858.8129 360 485.5 0 0.2507715
Moved 858.8437 373.3771 485.8754 0.03096561 0.2517372
Moved 858.8744 382.1584 489.3862 0.05129268 0.2607668
Moved 858.9052 388.8695 491 0.06682753 0.2649176
Moved 858.9359 393.9713 492 0.0786372 0.2674896
Moved 858.9666 398.6017 493 0.0893558 0.2700616
Moved 858.9974 406.882 493 0.1085232 0.2700616
Moved 859.0281 420.0576 493.8429 0.1390221 0.2722295
Moved 859.0588 432.9763 494 0.1689266 0.2726337
Moved 859.0896 445.2218 495.6443 0.1972728 0.2768629
Moved 859.1204 455.2516 496 0.2204898 0.2777777
Moved 859.151 464.5247 496.6312 0.2419553 0.279401
Moved 859.1818 470.3735 497 0.2554942 0.2803498
Moved 859.2126 473.5 497 0.2627315 0.2803498
Moved 859.2433 475.9984 497 0.268515 0.2803498
Moved 859.274 476.5522 497 0.2697966 0.2803498
Moved 859.3047 477.5 497 0.2719907 0.2803498
Moved 859.3354 478 482.3435 0.2731481 0.242653
Moved 859.3662 478 455.5922 0.2731481 0.1738483
Moved 859.3969 479.7027 428.9734 0.2770895 0.1053841
Moved 859.4277 480 414.2401 0.2777778 0.06748991
Moved 859.4584 482.5 389 0.2835648 0.002572016
Moved 859.4892 487.6125 370.7438 0.2953992 -0.04438322
Moved 859.5199 492.6948 344.1788 0.3071638 -0.112709
Moved 859.5507 495.9118 326.529 0.3146107 -0.1581044
Moved 859.5814 497 317.1857 0.3171296 -0.1821355
Moved 859.6121 498 308.8637 0.3194444 -0.2035398
Moved 859.6429 499 301.1945 0.3217593 -0.2232653
Moved 859.6736 499 293.7203 0.3217593 -0.2424889
Moved 859.7043 499 284.3972 0.3217593 -0.2664681
Moved 859.735 499 277.141 0.3217593 -0.2851312
Moved 859.7658 499 267.3329 0.3217593 -0.3103579
Moved 859.7966 491.2884 262.5768 0.3039083 -0.3225906
Moved 859.8273 490 259.7372 0.300926 -0.329894
Moved 859.858 489 256.5 0.2986111 -0.3382202
Moved 859.8888 486.9433 253.9434 0.2938502 -0.3447959
Moved 859.9195 485.7034 252.7034 0.2909802 -0.3479852
Moved 859.9502 481.8327 252 0.2820202 -0.3497943
Moved 859.981 479.2307 252 0.2759969 -0.3497943
Moved 860.0117 468.3033 261.7725 0.2507021 -0.3246591
Moved 860.0425 453.6796 274.8461 0.2168509 -0.2910337
Moved 860.0732 438.8538 290.1755 0.1825319 -0.2516064
Moved 860.1039 426.4398 305.8722 0.153796 -0.2112341
Moved 860.1346 412.7428 321.9601 0.1220898 -0.1698556
Moved 860.1654 397.0511 339.3702 0.08576632 -0.1250766
Moved 860.1962 383.1519 358.7873 0.05359242 -0.07513564
Moved 860.2269 369.6679 375.5541 0.02237946 -0.03201112
Moved 860.2576 355.3849 389.8459 -0.01068299 0.004747571
Moved 860.2884 339.7418 402.613 -0.04689405 0.03758485
Moved 860.3191 326.6093 414.5126 -0.07729342 0.06819066
Moved 860.3499 315.4066 426.5934 -0.1032255 0.09926277
Moved 860.3806 302.4178 440.2278 -0.1332922 0.1343306
Moved 860.4113 289.9732 454.0268 -0.162099 0.1698219
Moved 860.4421 278.6119 469.9802 -0.1883984 0.2108544
Moved 860.4728 271.429 481.142 -0.2050255 0.2395628
Moved 860.5035 265.3362 493.3277 -0.2191293 0.2709045
Moved 860.5342 262.777 498.4459 -0.2250531 0.2840687
Moved 860.565 258.3309 508.0073 -0.2353451 0.3086607
Moved 860.5958 256.0859 514.7424 -0.2405419 0.3259833
Moved 860.6265 252.5309 520.9382 -0.2487712 0.3419192
Moved 860.6572 248.9747 528.0507 -0.2570031 0.3602125
Moved 860.6879 247.4273 534.7181 -0.260585 0.3773613
Moved 860.7187 246.1492 539.7017 -0.2635436 0.3901791
Ended 860.7494 246 542.2483 -0.2638889 0.3967291
Began 861.3334 292 354 -0.1574074 -0.08744855
Stationary 861.3642 292 354 -0.1574074 -0.08744855
Stationary 861.395 292 354 -0.1574074 -0.08744855
Stationary 861.4257 292 354 -0.1574074 -0.08744855
Moved 861.4564 313.7698 372.6598 -0.1070144 -0.03945527
Moved 861.4871 331.9007 389.2006 -0.06504461 0.003087982
Moved 861.5178 359.5 411 -0.001157423 0.05915629
Moved 861.5485 368.8548 418.2365 0.02049724 0.07776873
Moved 861.5793 381.1239 429.1239 0.04889787 0.1057713
Moved 861.6101 397.3996 442.833 0.08657316 0.1410314
Moved 861.6408 409.2072 453.2072 0.1139055 0.1677139
Moved 861.6716 421.5927 463.994 0.1425758 0.1954576
Moved 861.7023 433.5745 473.5745 0.1703112 0.2200988
Moved 861.733 444.6235 484.6235 0.1958878 0.2485172
Moved 861.7637 453.8264 492.8264 0.2171908 0.2696152
Moved 861.7945 466.0237 503.5198 0.2454253 0.2971187
Moved 861.8253 478.0254 513.2203 0.2732068 0.3220686
Moved 861.856 490.4818 521.8891 0.3020413 0.3443649
Moved 861.8867 499.3753 526.6877 0.3226281 0.3567069
Moved 861.9175 509.576 531.788 0.3462407 0.3698251
Moved 861.9482 521.9509 537.4755 0.3748864 0.3844533
Moved 861.9789 531.6631 542.2211 0.3973684 0.396659
Moved 862.0097 536.0513 546 0.407526 0.4063785
Moved 862.0404 537.3312 547.3312 0.4104888 0.4098023
Moved 862.0712 538 548 0.4120371 0.4115225
Moved 862.1019 538 549.0683 0.4120371 0.4142702
Moved 862.1326 512.0583 550 0.3519869 0.4166666
Moved 862.1634 473.2092 538.8677 0.2620584 0.388034
Moved 862.1941 450 536.5 0.2083333 0.3819444
Moved 862.2249 420.8539 533.9854 0.1408657 0.3754768
Moved 862.2556 398.4426 531 0.08898745 0.3677982
Moved 862.2863 379.1432 531 0.04431297 0.3677982
Moved 862.317 363.5 531 0.008101861 0.3677982
Moved 862.3478 351.7903 531 -0.0190039 0.3677982
Moved 862.3785 339.008 531 -0.04859254 0.3677982
Moved 862.4093 327.2861 540.8856 -0.07572661 0.3932241
Moved 862.44 318.0214 542.4946 -0.09717271 0.3973626
Moved 862.4708 305.0482 544 -0.1272033 0.4012345
Moved 862.5015 296.5 544 -0.1469907 0.4012345
Moved 862.5322 293.3982 544.8009 -0.1541709 0.4032944
Moved 862.5629 288.3075 545 -0.1659548 0.4038065
Moved 862.5937 284.3724 545 -0.1750638 0.4038065
Moved 862.6244 280.8291 545 -0.183266 0.4038065
Ended 862.6552 279.5514 545 -0.1862237 0.4038065
Began 863.2392 349 521 -0.02546296 0.3420781
Stationary 863.2699 349 521 -0.02546296 0.3420781
Stationary 863.3007 349 521 -0.02546296 0.3420781
Stationary 863.3314 349 521 -0.02546296 0.3420781
Moved 863.3621 359.9716 500.7713 -6.586313E-05 0.2900496
Moved 863.3929 369.075 481.4651 0.02100686 0.2403936
Moved 863.4236 378.6394 463.8811 0.04314671 0.1951674
Moved 863.4543 387.132 448.4467 0.06280541 0.1554699
Moved 863.485 399.6215 424.9123 0.09171645 0.09493898
Moved 863.5159 408.267 407.4659 0.1117292 0.05006664
Moved 863.5466 410.988 402.024 0.1180278 0.03606992
Moved 863.5773 416.9911 388.0177 0.1319239 4.54467E-05
Moved 863.608 421.0775 378.8449 0.1413832 -0.02354704
