id,mode,cand,block,phrase,Gesture,Select,Cancel,Delete,Prepare
11,Basic,List,4,37,5.439,6.454,3.934,1.321,6.024
11,Basic,List,4,38,8.484,6.976,7.836,3.196,9.802
11,Basic,List,4,39,8.45,15.952,7.007,4.579,7.653
11,Basic,List,4,40,13.216,7.314,9.558,5.532,7.191
12,FixStart,List,1,1,23.1894,3.3171,0,0,8.3851
12,FixStart,List,1,2,21.6239,6.2508,0,3.1638,5.191
12,FixStart,List,1,3,14.1914,1.413,0,0,2.1194
12,FixStart,List,1,4,9.5534,8.2941,0,0,2.0274
12,FixStart,List,1,5,13.2397,4.9612,0,0,3.9323
12,FixStart,List,1,6,12.4416,1.3824,0,2.089,3.6864
12,FixStart,List,1,7,16.4357,1.321,0,0,3.6559
12,FixStart,List,1,8,9.923,5.8066,0,0,2.9494
12,FixStart,List,1,9,11.9817,0.9525,0,0,3.5024
12,FixStart,List,1,10,15.4841,11.214,0,0,2.8882
12,FixStart,List,2,11,27.1005,7.8353,4.1173,5.8995,6.4527
12,FixStart,List,2,12,13.9808,4.3325,0,0,4.8551
12,FixStart,List,2,13,19.5747,1.1677,0,0,3.5955
12,FixStart,List,2,14,18.4379,1.1371,0,0,5.1016
12,FixStart,List,2,15,15.0271,4.7646,0,0,4.7945
12,FixStart,List,2,16,13.154,0,0,1.506,3.195
12,FixStart,List,2,17,12.632,1.045,0,0,3.196
12,FixStart,List,2,18,17.811,3.903,0,2.059,4.118
12,FixStart,List,2,19,12.754,3.565,0,0,3.936
12,FixStart,List,2,20,14.139,7.808,0,0,2.335
12,FixStart,List,3,21,16.38,2.798,0,0,4.485
12,FixStart,List,3,22,20.19,1.045,0,2.966,3.995
12,FixStart,List,3,23,12.201,2.581,0,0,2.367
12,FixStart,List,3,24,17.027,4.302,3.842,0.922,3.687
12,FixStart,List,3,25,9.897,2.766,3.996,1.168,4.333
12,FixStart,List,3,26,12.049,4.855,0,0,1.383
12,FixStart,List,3,27,10.266,0.922,0,1.168,5.133
12,FixStart,List,3,28,12.509,0.953,0,0,3.997
12,FixStart,List,3,29,11.434,2.214,0,0,3.258
12,FixStart,List,3,30,13.033,1.783,0,0,2.582
12,FixStart,List,4,31,17.395,1.106,0,0,4.516
12,FixStart,List,4,32,11.248,3.103,0,0,2.582
12,FixStart,List,4,33,13.739,1.075,0,0,2.642
12,FixStart,List,4,34,10.788,5.102,0,0,3.38
12,FixStart,List,4,35,16.35,4.98,4.272,1.045,5.164
12,FixStart,List,4,36,8.944,5.471,0,0,2.582
12,FixStart,List,4,37,13.034,4.887,0,0,2.427
12,FixStart,List,4,38,11.004,5.932,0,0,2.951
12,FixStart,List,4,39,14.785,2.581,0,0,3.351
12,FixStart,List,4,40,14.233,5.256,0,0,2.551
12,Basic,List,1,1,17.15,5.902,0,0,5.532
12,Basic,List,1,2,10.389,2.705,0,0,6.055
12,Basic,List,1,3,10.388,1.199,0,0,3.474
12,Basic,List,1,4,8.053,4.765,0,0,3.811
12,Basic,List,1,5,15.278,10.328,0,2.705,7.622
12,Basic,List,1,6,15.249,1.23,0,0,5.654
12,Basic,List,1,7,7.348,2.398,0,0,4.179
12,Basic,List,1,8,13.372,2.889,0,0,5.441
12,Basic,List,1,9,9.684,3.842,0,0,3.934
12,Basic,List,1,10,9.653,5.349,0,0,4.396
12,Basic,List,2,11,14.816,4.487,4.118,1.26,6.853
12,Basic,List,2,12,10.543,3.503,0,0,4.425
12,Basic,List,2,13,18.565,5.209,6.853,0.861,6.3
12,Basic,List,2,14,6.117,4.918,0,0,3.118
12,Basic,List,2,15,11.372,6.548,0,0,6.485
12,Basic,List,2,16,14.29,2.705,3.873,1.414,8.577
12,Basic,List,2,17,18.934,3.843,8.975,1.183,7.777
12,Basic,List,2,18,10.85,3.012,3.166,0.492,4.826
12,Basic,List,2,19,12.695,7.163,0,0.154,6.915
12,Basic,List,2,20,14.232,3.381,0,1.199,4.304
12,Basic,List,3,21,18.992,8.545,3.227,1.659,8.608
12,Basic,List,3,22,18.842,9.129,3.903,0.461,3.873
12,Basic,List,3,23,13.248,10.328,4.918,0.707,6.209
12,Basic,List,3,24,14.26,2.982,0,0,3.598
12,Basic,List,3,25,11.495,5.964,0,0,4.458
12,Basic,List,3,26,8.914,2.521,0,0,3.227
12,Basic,List,3,27,15.677,3.044,0,0,4.795
12,Basic,List,3,28,11.345,9.835,0,2.736,6.715
12,Basic,List,3,29,11.65,3.013,0,0,4.98
12,Basic,List,3,30,16.506,5.595,0,4.055,7.843
12,Basic,List,4,31,13.74,2.644,0,0,4.732
12,Basic,List,4,32,9.774,2.827,0,0,4.765
12,Basic,List,4,33,9.313,3.719,0,1.168,5.502
12,Basic,List,4,34,15.828,9.99,3.166,0.369,6.178
12,Basic,List,4,35,7.344,0.615,0,0,3.322
12,Basic,List,4,36,12.204,3.196,0,1.383,3.442
12,Basic,List,4,37,17.43,0.861,0,0,3.963
12,Basic,List,4,38,10.789,6.117,0,0,1.998
12,Basic,List,4,39,9.282,2.582,0,1.63,3.382
12,Basic,List,4,40,15.679,3.134,5.626,0.338,5.102
13,FixStart,List,1,1,22.5346,1.9649,0,2.364,8.1983
13,FixStart,List,1,2,16.857,1.5352,0,0,5.8031
13,FixStart,List,1,3,10.4096,3.6541,0,0,3.6847
13,FixStart,List,1,4,18.6094,1.4432,0,1.8424,5.4046
13,FixStart,List,1,5,11.4394,5.9271,0,0,5.4514
13,FixStart,List,1,6,14.1274,3.3783,0,3.102,7.9238
13,FixStart,List,1,7,14.1281,4.3921,0,0,5.9278
13,FixStart,List,1,8,10.8732,5.3752,0,0,2.4879
13,FixStart,List,1,9,9.9521,3.9319,0,3.5631,4.2388
13,FixStart,List,1,10,13.086,1.9046,0,1.7816,4.1162
13,FixStart,List,2,11,13.8842,3.6246,0,0,4.024
13,FixStart,List,2,12,11.8262,1.2288,0,0,2.7031
13,FixStart,List,2,13,10.1678,3.1027,0,0,3.4405
13,FixStart,List,2,14,11.5816,1.9968,0,1.8432,3.3178
13,FixStart,List,2,15,9.0932,3.3486,0,0,2.9186
13,FixStart,List,2,16,12.6883,2.2121,0,0,3.3794
13,FixStart,List,2,17,11.2136,3.2567,0,1.8127,2.2428
13,FixStart,List,2,18,14.9012,5.6071,0,4.9773,4.0865
13,FixStart,List,2,19,12.3824,7.1284,0,2.3659,2.7348
13,FixStart,List,2,20,10.2929,2.9806,0,2.8886,3.7485
13,FixStart,List,3,21,14.132,1.69,0,0,3.196
13,FixStart,List,3,22,12.812,1.966,0,2.827,4.578
13,FixStart,List,3,23,8.634,2.796,0,0,2.98
13,FixStart,List,3,24,10.694,1.751,0,1.414,3.317
13,FixStart,List,3,25,10.202,1.199,0,0,1.766
13,FixStart,List,3,26,8.326,5.562,0,0,2.874
13,FixStart,List,3,27,15.394,5.869,0,4.272,3.288
13,FixStart,List,3,28,13.889,1.352,0,0,3.258
13,FixStart,List,3,29,8.327,1.322,0,0,4.426
13,FixStart,List,3,30,10.016,7.713,0,1.998,1.968
13,FixStart,List,4,31,11.754,3.595,0,0,3.441
13,FixStart,List,4,32,12.877,1.29,0,4.41,4.7
13,FixStart,List,4,33,7.19,1.014,0,0,2.828
13,FixStart,List,4,34,14.397,1.168,0,3.349,3.719
13,FixStart,List,4,35,15.61,5.886,0,7.759,3.32
13,FixStart,List,4,36,10.973,3.964,0,0,3.78
13,FixStart,List,4,37,8.328,1.107,0,0,2.459
13,FixStart,List,4,38,8.267,6.885,0,2.029,3.134
13,FixStart,List,4,39,13.708,2.336,0,0,3.596
13,FixStart,List,4,40,14.786,5.041,0,0,4.946
13,Basic,List,1,1,13.37,1.322,0,2.49,5.531
13,Basic,List,1,2,7.991,2.213,0,0,4.395
13,Basic,List,1,3,5.686,3.013,0,0,5.163
13,Basic,List,1,4,5.379,6.946,0,0,3.443
13,Basic,List,1,5,6.639,5.041,0,0,2.182
13,Basic,List,1,6,5.257,7.191,0,0,1.906
13,Basic,List,1,7,7.1,3.964,0,0,3.198
13,Basic,List,1,8,11.558,5.471,0,4.887,3.319
13,Basic,List,1,9,11.557,1.568,0,4.056,5.442
13,Basic,List,1,10,10.635,1.23,0,0,4.703
13,Basic,List,2,11,12.229,4.27089,0,0,5.56137
13,Basic,List,2,12,11.2457,3.07258,0,0,3.28784
13,Basic,List,2,13,6.94408,1.50555,0,0,3.16487
13,Basic,List,2,14,10.232,5.6846,0,0,2.6426
13,Basic,List,2,15,8.0815,1.2599,0,0,4.609
13,Basic,List,2,16,11.7685,4.5478,0,3.9948,5.1935
13,Basic,List,2,17,6.0227,3.0421,0,0,4.4558
13,Basic,List,2,18,11.5848,1.6902,0,0,6.8988
13,Basic,List,2,19,9.4955,7.2215,0,0,2.8579
13,Basic,List,2,20,5.1937,1.2907,0,0,4.4251
13,Basic,List,3,21,9.3417,0.9834,0,2.2432,4.4559
13,Basic,List,3,22,4.732,5.2855,0,0,1.5365
13,Basic,List,3,23,6.5145,3.2572,0,0,2.5198
13,Basic,List,3,24,8.174,4.7323,0,0,4.4557
13,Basic,List,3,25,9.0961,1.1984,5.5007,1.5057,3.9641
13,Basic,List,3,26,8.8197,10.3253,0,2.2432,2.9195
13,Basic,List,3,27,14.29,3.1039,0,2.3355,2.4278
13,Basic,List,3,28,5.9312,12.7535,3.7186,0,2.0591
13,Basic,List,3,29,7.5908,0.8912,0,0,4.1489
13,Basic,List,3,30,8.6361,5.3783,5.0403,1.3522,4.0261
13,Basic,List,4,31,9.5882,2.8887,0,0,3.6263
13,Basic,List,4,32,13.2145,4.5483,0,0,2.428
13,Basic,List,4,33,8.9735,2.5508,4.8863,1.5674,3.6878
13,Basic,List,4,34,10.326,6.5771,0,2.0898,3.4729
13,Basic,List,4,35,5.6257,1.0142,0,0,4.5779
13,Basic,List,4,36,5.8702,0.9527,0,0,4.1183
13,Basic,List,4,37,8.452,2.7354,4.3335,4.0567,4.4256
13,Basic,List,4,38,9.466,0.9834,0,0,3.7802
13,Basic,List,4,39,7.4377,4.2413,0,0,4.7331
13,Basic,List,4,40,6.0854,1.0141,0,0,2.6433
14,FixStart,List,1,1,9.48497,4.81912,0,0,2.54753
14,FixStart,List,1,2,7.61295,2.14879,0,0,2.51706
14,FixStart,List,1,3,7.61323,0.7061,0,0,1.71914
14,FixStart,List,1,4,4.7278,2.36405,2.97798,0,1.99554
14,FixStart,List,1,5,4.88158,0.7369,0,0,1.22813
14,FixStart,List,1,6,7.4608,3.6843,0,0,2.3644
14,FixStart,List,1,7,6.6169,0.6756,0,0,1.3817
14,FixStart,List,1,8,4.8821,1.6889,0,0,1.7809
14,FixStart,List,1,9,4.5139,3.1936,0,0,1.0133
14,FixStart,List,1,10,3.7464,0.5221,0,0,1.1976
14,FixStart,List,2,11,8.4759,2.9175,2.8867,0.4913,1.7813
14,FixStart,List,2,12,5.835,2.7025,0,0,1.3207
14,FixStart,List,2,13,4.5146,2.8561,0,0,1.8735
14,FixStart,List,2,14,4.0266,1.9963,0,0,1.4127
14,FixStart,List,2,15,5.989,0.7064,0,0,2.5491
14,FixStart,List,2,16,3.9314,0.7371,0,0,1.4128
14,FixStart,List,2,17,5.2828,0.7065,0,0,2.1806
14,FixStart,List,2,18,6.1121,1.7508,0,0,1.9964
14,FixStart,List,2,19,6.1892,3.4707,0,0.5221,2.4572
14,FixStart,List,2,20,4.392,0.6144,0,0,1.0137
14,FixStart,List,3,21,6.2352,5.5598,0,0,1.3822
14,FixStart,List,3,22,4.7921,0.6758,0,0,1.7506
14,FixStart,List,3,23,8.9079,3.5633,0,3.4098,3.7785
14,FixStart,List,3,24,4.7615,0.7372,0,0,2.181
14,FixStart,List,3,25,5.8981,2.7647,2.7339,0.4608,1.874
14,FixStart,List,3,26,5.6834,0.7066,0,0,1.1367
14,FixStart,List,3,27,7.0659,0.7372,0,0,1.2289
14,FixStart,List,3,28,4.7002,2.3655,0,0,0.8911
14,FixStart,List,3,29,5.3917,3.9017,0,0,1.4441
14,FixStart,List,3,30,9.1248,0.6759,0,2.2735,3.1953
14,FixStart,List,4,31,7.37444,3.87171,0,0,2.1511
14,FixStart,List,4,32,6.45282,1.65933,0,0,1.62862
14,FixStart,List,4,33,5.1008,0.70675,0,0,2.18164
14,FixStart,List,4,34,4.39381,2.15089,0,0,1.53651
14,FixStart,List,4,35,4.94696,0.7067,0,0,1.69009
14,FixStart,List,4,36,5.50032,1.59783,0,0,1.75142
14,FixStart,List,4,37,3.2877,0.5839,0,0,1.1064
14,FixStart,List,4,38,5.7156,1.6285,0,0,1.6285
14,FixStart,List,4,39,6.2072,0.6453,0,0,1.6902
14,FixStart,List,4,40,4.3943,4.5479,0,0,1.4443
14,Basic,List,1,1,14.969,3.842,0,1.937,8.053
14,Basic,List,1,2,9.59,3.596,0,0,3.873
14,Basic,List,1,3,10.295,3.689,0,0,7.44
14,Basic,List,1,4,8.761,1.783,0,3.596,5.255
14,Basic,List,1,5,15.708,1.567,0,4.612,10.757
14,Basic,List,1,6,8.761,1.875,0,0,4.334
14,Basic,List,1,7,6.518,1.291,0,0,4.917
14,Basic,List,1,8,5.04,1.906,0,0,3.597
14,Basic,List,1,9,5.655,1.014,0,1.752,4.766
14,Basic,List,1,10,8.177,0.953,0,0,3.227
14,Basic,List,2,11,13.063,1.014,0,1.63,6.424
14,Basic,List,2,12,8.36,1.044,0,0,3.843
14,Basic,List,2,13,9.622,2.705,0,0.799,3.258
14,Basic,List,2,14,9.959,2.797,0,0,4.396
14,Basic,List,2,15,14.232,5.302,9.068,3.026,8.639
14,Basic,List,2,16,7.499,0.768,0,0,3.69
14,Basic,List,2,17,10.698,0.554,0,0.738,4.333
14,Basic,List,2,18,6.886,0.83,0,1.537,2.982
14,Basic,List,2,19,7.255,3.198,0,0,4.887
14,Basic,List,2,20,8.391,0.677,0,0,3.813
14,Basic,List,3,21,13.029,0.799,0,1.414,6.084
14,Basic,List,3,22,9.035,0.768,0,0,4.855
14,Basic,List,3,23,5.316,0.523,0,0,3.995
14,Basic,List,3,24,10.602,4.764,0,1.383,6.453
14,Basic,List,3,25,14.599,0.645,0,3.749,8.697
14,Basic,List,3,26,8.328,2.889,0,0,3.35
14,Basic,List,3,27,10.941,0.615,0,0,4.057
14,Basic,List,3,28,13.276,0.677,0,0,2.521
14,Basic,List,3,29,11.402,4.611,0,1.783,5.655
14,Basic,List,3,30,8.759,2.705,0,1.383,4.121
14,Basic,List,4,31,9.097,0.799,0,0,6.269
14,Basic,List,4,32,8.053,2.274,0,0.983,4.702
14,Basic,List,4,33,6.332,0.584,0,0,3.933
14,Basic,List,4,34,6.484,5.379,0,0,2.766
14,Basic,List,4,35,10.357,5.716,0,3.657,7.193
14,Basic,List,4,36,7.407,0.523,0,0,3.412
14,Basic,List,4,37,12.109,0.615,0,1.199,5.748
14,Basic,List,4,38,13.554,2.49,0,1.537,6.701
14,Basic,List,4,39,9.345,4.949,0,0,3.442
14,Basic,List,4,40,12.11,6.394,0,1.23,6.117
15,Basic,List,1,1,23.7752,1.1059,0,0.9829,9.3229
15,Basic,List,1,2,20.3665,1.5667,0,1.966,6.2054
15,Basic,List,1,3,13.1791,6.9121,0,0,3.5634
15,Basic,List,1,4,17.3575,5.1921,0,3.7174,6.3286
15,Basic,List,1,5,14.7469,7.5578,0,0,3.5639
15,Basic,List,1,6,14.5318,3.4718,0,0,3.8406
15,Basic,List,1,7,14.4407,5.3155,0,2.12,6.913
15,Basic,List,1,8,15.9466,1.2597,0,0,3.0418
15,Basic,List,1,9,14.5332,2.9498,0,0,4.9776
15,Basic,List,1,10,13.7043,3.6874,0,0,3.196
15,Basic,List,2,11,24.4879,3.4721,0,2.9497,6.6675
15,Basic,List,2,12,16.4693,7.067,0,0,4.9465
15,Basic,List,2,13,17.1764,4.824,0,0,6.053
15,Basic,List,2,14,20.8946,6.1463,0,7.4674,6.5131
15,Basic,List,2,15,12.383,3.504,0,0,5.839
15,Basic,List,2,16,13.766,1.567,0,1.014,4.119
15,Basic,List,2,17,14.29,6.269,0,0,3.917
15,Basic,List,2,18,16.134,4.917,0,6.423,5.255
15,Basic,List,2,19,7.13,4.702,0,0,2.09
15,Basic,List,2,20,8.268,4.733,0,0,3.164
15,Basic,List,3,21,19.206,3.902,0,2.765,8.513
15,Basic,List,3,22,8.083,3.257,0,0,2.581
15,Basic,List,3,23,8.235,0.891,0,0,2.244
15,Basic,List,3,24,13.551,5.778,0,1.076,6.116
15,Basic,List,3,25,9.772,0.922,0,0,2.152
15,Basic,List,3,26,18.409,8.513,0,2.612,4.517
15,Basic,List,3,27,17.856,6.301,6.546,3.596,5.284
15,Basic,List,3,28,11.464,3.073,0,1.137,3.226
15,Basic,List,3,29,13.675,0.799,0,2.612,6.792
15,Basic,List,3,30,14.258,3.903,0,1.045,3.781
15,Basic,List,4,31,13.06,2.95,0,0,4.024
15,Basic,List,4,32,7.927,0.553,0,0,3.134
15,Basic,List,4,33,8.235,0.737,0,0,3.472
15,Basic,List,4,34,9.525,5.132,0,0,3.318
15,Basic,List,4,35,17.576,7.774,0,4.119,6.299
15,Basic,List,4,36,18.469,4.333,0,4.794,7.467
15,Basic,List,4,37,21.416,1.076,0,3.596,8.977
15,Basic,List,4,38,13.125,6.115,0,0,5.469
15,Basic,List,4,39,12.647,5.255,0,0,4.978
15,Basic,List,4,40,10.173,0.861,0,0,1.967
15,FixStart,List,1,1,12.769,2.213,0,0,4.886
15,FixStart,List,1,2,9.251,1.598,0,1.844,5.992
15,FixStart,List,1,3,13.707,2.704,0,3.688,4.733
15,FixStart,List,1,4,16.473,5.409,0,6.946,9.45
15,FixStart,List,1,5,13.277,6.393,0,2.305,5.163
15,FixStart,List,1,6,10.019,6.515,0,3.503,3.905
15,FixStart,List,1,7,8.975,2.828,0,0,3.626
15,FixStart,List,1,8,7.775,4.365,0,0,3.842
15,FixStart,List,1,9,13.37,10.358,0,2.612,6.915
15,FixStart,List,1,10,10.636,6.299,0,0,3.043
15,FixStart,List,2,11,21.359,1.813,0,2.858,6.239
15,FixStart,List,2,12,16.413,8.051,0,1.413,4.579
15,FixStart,List,2,13,19.332,4.702,0,3.504,6.422
15,FixStart,List,2,14,11.094,3.349,0,0,3.105
