usage,type,key,x,y
Indirect,start,p,0.68287,0.409722
Indirect,start,p,0.625,0.335648
Indirect,start,p,0.689815,0.1875
Indirect,start,p,0.652778,0.324074
Indirect,start,p,0.56713,0.275463
Indirect,start,p,0.537037,0.289352
Indirect,start,p,0.634259,0.199074
Indirect,start,p,0.476852,0.113426
Indirect,start,p,0.469907,0.194444
Indirect,start,p,0.541667,0.284722
Indirect,start,p,0.576389,0.217593
Indirect,start,p,0.465278,0.259259
Indirect,start,p,0.462963,0.266204
Indirect,start,p,0.599537,0.30787
Indirect,start,p,0.460648,0.284722
Indirect,start,p,0.372685,0.212963
Indirect,start,p,0.576389,0.0532407
Indirect,start,p,0.476852,0.305555
Indirect,start,p,0.527778,0.222222
Indirect,start,p,0.467593,0.236111
Indirect,start,p,0.599537,0.247685
Indirect,start,p,0.569444,0.402778
Indirect,start,p,0.599537,0.268519
Indirect,start,p,0.509259,0.344907
Indirect,start,p,0.590278,0.363426
Indirect,start,p,0.444444,0.372685
Indirect,start,p,0.537037,0.268519
Indirect,start,p,0.511574,0.444444
Indirect,start,p,0.516204,0.324074
Indirect,start,p,0.518518,0.238426
Indirect,start,p,0.430556,0.275463
Indirect,start,p,0.428241,0.277778
Indirect,start,p,0.388889,0.270833
Indirect,start,p,0.418982,0.266204
Indirect,start,p,0.328704,0.222222
Indirect,start,p,0.493056,0.351852
Indirect,start,p,0.3125,0.3125
Indirect,start,p,0.44213,0.347222
Indirect,start,p,0.261574,0.0509259
Indirect,start,p,0.425926,0.340278
Indirect,start,p,0.472222,0.136574
Indirect,start,p,0.423611,0.3125
Indirect,start,p,0.458333,0.256944
Indirect,start,p,0.75,0.194444
Indirect,start,p,0.766204,0.134259
Indirect,start,p,0.773148,0.377315
Indirect,start,p,0.68287,0.324074
Indirect,start,p,0.55787,0.356481
Indirect,start,p,0.590278,0.416667
Indirect,start,p,0.571759,0.37963
Indirect,start,p,0.722222,0.460648
Indirect,start,p,0.456018,0.280093
Indirect,start,p,0.375,0.268519
Indirect,start,p,0.578704,0.347222
Indirect,start,p,0.425926,0.3125
Indirect,start,p,0.502315,0.300926
Indirect,start,p,0.553241,0.363426
Indirect,start,p,0.398148,0.418981
Indirect,start,p,0.474537,0.358796
Indirect,start,p,0.391204,0.328704
Indirect,start,p,0.479167,0.261574
Indirect,start,p,0.368056,0.266204
Indirect,start,p,0.673611,0.407407
Indirect,start,p,0.469907,0.326389
Indirect,start,p,0.469907,0.282407
Indirect,start,p,0.516204,0.178241
Indirect,start,p,0.641204,0.259259
Indirect,start,p,0.650463,0.3125
Indirect,end,p,0.435185,0.261574
Indirect,end,p,0.483768,0.273594
Indirect,end,p,0.451389,0.266204
Indirect,end,p,0.486111,0.3125
Indirect,end,p,0.481638,0.268519
Indirect,end,p,0.469907,0.305555
Indirect,end,p,0.428241,0.340278
Indirect,end,p,0.401103,0.256944
Indirect,end,p,0.502315,0.347222
Indirect,end,p,0.467593,0.275463
Indirect,end,p,0.414352,0.368055
Indirect,end,p,0.481481,0.354167
Indirect,end,p,0.506945,0.296296
Indirect,end,p,0.483796,0.324074
Indirect,end,p,0.509259,0.469907
Indirect,end,p,0.492342,0.305555
Indirect,end,p,0.479167,0.287037
Indirect,end,p,0.5625,0.440972
Indirect,end,p,0.530093,0.18287
Indirect,end,p,0.356482,0.339647
Indirect,end,p,0.578704,0.465278
Indirect,end,p,0.46412,0.318287
Indirect,end,p,0.481481,0.328704
Indirect,end,p,0.444444,0.296296
Indirect,end,p,0.404714,0.174579
Indirect,end,p,0.393518,0.263889
Indirect,end,p,0.416667,0.351852
Indirect,end,p,0.445602,0.326389
Indirect,end,p,0.453704,0.222222
Indirect,end,p,0.489583,0.349537
Indirect,end,p,0.546296,0.326389
Indirect,end,p,0.486111,0.305555
Indirect,end,p,0.409722,0.319444
Indirect,end,p,0.402778,0.393518
Indirect,end,p,0.381944,0.340278
Indirect,end,p,0.563361,0.250698
Indirect,end,p,0.483796,0.298611
Indirect,end,p,0.525463,0.219907
Indirect,start,q,-0.386574,0.131944
Indirect,start,q,-0.298611,0.159722
Indirect,start,q,-0.4375,0.164352
Indirect,start,q,-0.402778,0.212963
Indirect,start,q,-0.49537,0.175926
Indirect,start,q,-0.502315,0.363426
Indirect,start,q,-0.416667,0.171296
Indirect,start,q,-0.585648,0.289352
Indirect,start,q,-0.543982,0.104167
Indirect,start,q,-0.351852,0.233796
Indirect,start,q,-0.486111,0.226852
Indirect,start,q,-0.534722,0.0300925
Indirect,start,q,-0.284722,0.289352
Indirect,start,q,-0.458333,0.0902777
Indirect,start,q,-0.37963,0.136574
Indirect,start,q,-0.467593,0.125
Indirect,start,q,-0.449074,0.238426
Indirect,start,q,-0.502315,0.145833
Indirect,start,q,-0.550926,0.106481
Indirect,start,q,-0.493056,0.180555
Indirect,start,q,-0.490741,0.173611
Indirect,start,q,-0.418982,0.194444
Indirect,start,q,-0.608796,0.256944
Indirect,start,q,-0.488426,0.263889
Indirect,start,q,-0.606482,0.125
Indirect,start,q,-0.534722,0.300926
Indirect,start,q,-0.340278,0.256944
Indirect,start,q,-0.488426,0.298611
Indirect,start,q,-0.333333,0.199074
Indirect,start,q,-0.49537,0.319444
Indirect,start,q,-0.363426,0.342592
Indirect,start,q,-0.479167,0.337963
Indirect,start,q,-0.3125,0.194444
Indirect,start,q,-0.469907,0.324074
Indirect,start,q,-0.407407,0.233796
Indirect,start,q,-0.604167,0.0856481
Indirect,start,q,-0.439815,0.164352
Indirect,start,q,-0.511574,0.30787
Indirect,start,q,-0.449074,0.159722
Indirect,start,q,-0.4375,0.115741
Indirect,start,q,-0.391204,0.43287
Indirect,start,q,-0.479167,0.368055
Indirect,start,q,-0.453704,0.407407
Indirect,start,q,-0.456018,0.125
Indirect,start,q,-0.534722,0.0879629
Indirect,start,q,-0.520833,0.483796
Indirect,start,r,-0.189815,0.152778
Indirect,start,r,-0.155093,0.222222
Indirect,start,r,0.104167,0.201389
Indirect,start,r,-0.0648148,0.37037
Indirect,start,r,-0.00694444,0.328704
Indirect,start,r,-0.252315,0.349537
Indirect,start,r,-0.159722,0.30787
Indirect,start,r,0.122685,0.328704
Indirect,start,r,0.0439815,0.372685
Indirect,start,r,0.0347222,0.37963
Indirect,start,r,-0.00694444,0.435185
Indirect,start,r,0.00694444,0.243055
Indirect,start,r,-0.0879629,0.349537
Indirect,start,r,-0.328704,0.337963
Indirect,start,r,-0.321759,0.194444
Indirect,start,r,0,0.310185
Indirect,start,r,0.0231482,0.365741
Indirect,start,r,0.178241,0.287037
Indirect,start,r,-0.0486111,0.125
Indirect,start,r,0.0648148,0.217593
Indirect,start,r,0.115741,0.127315
Indirect,start,r,0.166667,0.259259
Indirect,start,r,-0.0486111,0.354167
Indirect,start,r,-0.0671296,0.231481
Indirect,start,r,-0.0532408,0.289352
Indirect,start,r,0.106482,0.467592
Indirect,start,r,0.0694445,0.236111
Indirect,start,r,0.111111,0.189815
Indirect,start,r,-0.0023148,0.226852
Indirect,start,r,-0.037037,0.194444
Indirect,start,r,0.00925928,0.196759
Indirect,start,r,0.0347222,0.0995369
Indirect,start,r,0.0555556,0.208333
Indirect,start,r,-0.12037,0.349537
Indirect,start,r,-0.185185,0.289352
Indirect,start,r,-0.335648,0.449074
Indirect,start,r,-0.171296,0.344907
Indirect,start,r,-0.19213,0.326389
Indirect,start,r,0.0231482,0.310185
Indirect,start,r,-0.0578704,0.333333
Indirect,start,r,0.127315,0.319444
Indirect,start,r,-0.0462963,0.377315
Indirect,start,r,-0.240741,0.326389
Indirect,start,r,0.24537,0.388889
Indirect,start,r,-0.229167,0.340278
Indirect,start,r,-0.18287,0.217593
Indirect,start,r,-0.210648,0.215278
Indirect,start,r,0.0324074,0.238426
Indirect,start,r,-0.0486111,0.328704
Indirect,start,r,0.0972222,0.354167
Indirect,start,r,0.0138889,0.358796
Indirect,start,r,-0.168982,0.206018
Indirect,start,r,-0.1875,0.275463
Indirect,start,r,0.143518,0.340278
Indirect,start,r,0.0185186,0.275463
Indirect,start,r,-0.178241,0.469907
Indirect,start,r,-0.148148,0.31713
Indirect,start,r,-0.104167,0.30787
Indirect,start,r,-0.171296,0.37963
Indirect,start,r,0.025463,0.273148
Indirect,start,r,0.106482,0.226852
Indirect,start,r,-0.104167,0.439815
Indirect,start,r,-0.162037,0.356481
Indirect,start,r,-0.0300926,0.148148
Indirect,start,r,-0.173611,0.337963
Indirect,start,r,-0.104167,0.210648
Indirect,start,r,0.0300926,0.0162037
Indirect,start,r,-0.212963,0.243055
Indirect,start,r,0.0416666,0.331018
Indirect,start,r,-0.354167,0.18287
Indirect,end,r,-0.114654,0.232275
Indirect,end,r,-0.104167,0.210648
Indirect,end,r,-0.152778,0.217593
Indirect,end,r,-0.0162037,0.298611
Indirect,end,r,-0.0949074,0.280093
Indirect,end,r,-0.0578704,0.277778
Indirect,end,r,-0.00925928,0.217593
Indirect,end,r,-0.0902778,0.303241
Indirect,end,r,-0.173611,0.247685
Indirect,end,r,-0.194444,0.256944
Indirect,end,r,-0.0641289,0.309499
Indirect,end,r,-0.145833,0.261574
Indirect,end,r,-0.212963,0.206338
Indirect,end,r,-0.0386449,0.203704
Indirect,end,r,-0.122685,0.25463
Indirect,end,r,-0.180556,0.203704
Indirect,end,r,-0.196759,0.240741
Indirect,end,r,-0.136574,0.287037
Indirect,end,r,-0.208333,0.270833
Indirect,end,r,-0.175926,0.263889
Indirect,end,r,-0.0555556,0.291667
Indirect,end,r,-0.167953,0.327264
Indirect,end,r,-0.10349,0.283084
Indirect,end,r,-0.126157,0.314815
Indirect,end,r,-0.137732,0.346065
Indirect,end,r,-0.0892226,0.328704
Indirect,end,r,-0.217593,0.326389
Indirect,end,r,-0.185185,0.355324
Indirect,end,r,-0.148148,0.304398
Indirect,end,r,-0.099537,0.275463
Indirect,end,r,-0.116898,0.333333
Indirect,end,r,-0.185185,0.31713
Indirect,end,r,-0.112893,0.287037
Indirect,end,r,-0.189815,0.206018
Indirect,end,r,-0.178241,0.305555
Indirect,end,r,-0.138889,0.287037
Indirect,end,r,-0.18287,0.333333
Indirect,end,r,-0.159722,0.277778
Indirect,end,r,-0.180556,0.270833
Indirect,end,r,-0.145833,0.340278
Indirect,end,r,-0.143518,0.3125
Indirect,end,r,-0.134233,0.328704
Indirect,end,r,-0.166667,0.259259
Indirect,end,r,-0.115741,0.298611
Indirect,end,r,-0.15625,0.305555
Indirect,end,r,-0.0599673,0.287037
Indirect,end,r,-0.208333,0.252315
Indirect,end,r,-0.131944,0.337963
Indirect,end,r,0.00115742,0.314815
Indirect,end,r,-0.0694444,0.212963
Indirect,end,r,-0.0416667,0.300926
Indirect,end,r,-0.243056,0.231481
Indirect,end,r,-0.0965755,0.289352
Indirect,end,r,-0.0648148,0.363426
Indirect,end,r,-0.273148,0.231481
Indirect,end,r,-0.160092,0.305925
Indirect,end,r,-0.215278,0.215278
Indirect,end,r,-0.188657,0.295139
Indirect,end,r,-0.0372173,0.289352
Indirect,end,r,-0.215278,0.240741
Indirect,end,r,-0.208333,0.240741
Indirect,end,r,-0.210648,0.236111
Indirect,end,r,-0.0540867,0.3125
Indirect,end,r,-0.233796,0.319444
Indirect,end,r,-0.159722,0.328704
Indirect,end,r,-0.185185,0.30787
Indirect,end,r,-0.24537,0.224537
Indirect,end,r,-0.0670846,0.291122
Indirect,end,r,-0.233796,0.287037
Indirect,end,r,-0.138889,0.291667
Indirect,end,r,-0.157407,0.259259
Indirect,end,r,-0.0439815,0.347222
Indirect,end,r,-0.104167,0.31208
Indirect,end,r,-0.0763889,0.335648
Indirect,end,r,-0.157407,0.280093
Indirect,end,r,-0.0935219,0.273148
Indirect,end,r,0.0844908,0.351852
Indirect,end,r,-0.175926,0.354167
Indirect,end,r,-0.0648148,0.328704
Indirect,end,r,-0.136574,0.344907
Indirect,end,r,-0.273148,0.273148
Indirect,end,r,-0.291667,0.331018
Indirect,end,r,-0.212963,0.180555
Indirect,end,r,-0.185185,0.298611
Indirect,end,r,-0.238426,0.30787
Indirect,end,r,-0.215278,0.324074
Indirect,end,r,-0.116318,0.293981
Indirect,end,r,-0.231482,0.256944
Indirect,end,r,-0.199074,0.282407
Indirect,end,r,-0.256945,0.310185
Indirect,end,r,-0.126885,0.421296
Indirect,end,r,-0.229167,0.206018
Indirect,end,r,-0.0684093,0.343872
Indirect,end,r,-0.0509259,0.238426
Indirect,end,r,-0.131944,0.25
Indirect,end,r,-0.0936394,0.291033
Indirect,end,r,-0.0671296,0.386574
Indirect,end,r,-0.0023148,0.275463
Indirect,end,r,-0.0324074,0.326389
Indirect,end,r,-0.206019,0.296296
Indirect,end,r,-0.152778,0.349537
Indirect,end,r,-0.236111,0.275463
Indirect,end,r,-0.259259,0.259259
Indirect,end,r,-0.215278,0.261574
Indirect,end,r,-0.0833334,0.328704
Indirect,end,r,-0.106482,0.331018
Indirect,end,r,-0.185185,0.25463
Indirect,end,r,-0.0717593,0.342592
Indirect,end,r,-0.162037,0.313005
Indirect,end,r,-0.203435,0.324074
Indirect,end,r,-0.164352,0.328704
Indirect,end,r,-0.210648,0.315841
Indirect,end,r,-0.0694444,0.240741
Indirect,end,r,-0.1875,0.293981
Indirect,end,r,-0.0567932,0.298611
Indirect,end,r,-0.275463,0.247685
Indirect,end,r,-0.259259,0.215278
Indirect,end,r,-0.164352,0.224537
Indirect,end,r,0.0462963,0.259259
Indirect,end,r,-0.236111,0.305555
Indirect,end,r,-0.240741,0.226852
Indirect,end,r,-0.122685,0.231481
Indirect,end,r,-0.222222,0.192129
Indirect,end,r,-0.031529,0.223659
Indirect,end,r,-0.267921,0.408266
Indirect,end,r,-0.0902778,0.226852
Indirect,end,r,-0.127315,0.277778
Indirect,end,r,0.0989534,0.255207
Indirect,end,r,-0.113426,0.277778
Indirect,end,r,-0.194444,0.222222
Indirect,end,r,-0.12037,0.217593
Indirect,end,r,-0.0555556,0.384259
Indirect,end,r,-0.0972222,0.3125
Indirect,end,r,-0.0416667,0.368055
Indirect,end,r,-0.0694444,0.321759
Indirect,end,r,-0.03125,0.24537
Indirect,end,r,-0.0949074,0.388889
Indirect,end,r,0.0143282,0.347222
Indirect,end,r,-0.275463,0.284722
Indirect,end,r,0.0694445,0.259259
Indirect,end,r,-0.141204,0.356481
Indirect,end,r,-0.252315,0.280093
Indirect,end,r,0.0358796,0.298611
Indirect,end,r,-0.296296,0.388889
Indirect,end,r,-0.0874278,0.342592
Indirect,end,r,-0.025463,0.324074
Indirect,end,r,-0.0717593,0.344907
Indirect,end,r,-0.240741,0.266204
Indirect,end,r,-0.185185,0.240741
Indirect,end,r,-0.201389,0.293981
Indirect,end,r,-0.240741,0.31713
Indirect,end,r,-0.157407,0.259259
Indirect,end,r,-0.217593,0.270833
Indirect,end,r,-0.101852,0.215278
Indirect,end,r,-0.0763889,0.226852
Indirect,end,r,-0.186224,0.363426
Indirect,end,r,-0.141204,0.280093
Indirect,end,r,-0.185185,0.275463
Indirect,end,r,-0.0525525,0.271522
Indirect,end,r,-0.203704,0.287037
Indirect,end,r,-0.219907,0.291667
Indirect,end,r,-0.00358149,0.3125
Indirect,end,r,-0.122685,0.340278
Indirect,end,r,-0.303241,0.321759
Indirect,end,r,0.0231482,0.344907
Indirect,end,r,-0.159722,0.337963
Indirect,end,r,-0.140046,0.16088
Indirect,end,r,-0.111111,0.1875
Indirect,end,r,-0.158279,0.296296
Indirect,end,r,-0.25463,0.275463
Indirect,end,r,-0.208333,0.261574
Indirect,end,r,-0.0023148,0.326389
Indirect,end,r,-0.25656,0.258322
Indirect,end,r,-0.201389,0.277778
Indirect,end,r,-0.0966509,0.381944
Indirect,end,r,-0.194444,0.302044
Indirect,end,r,-0.112268,0.296296
Indirect,end,r,-0.127315,0.298611
Indirect,end,r,-0.0520833,0.299768
Indirect,end,r,-0.261574,0.296296
Indirect,end,r,-0.16874,0.285263
Indirect,end,r,-0.131944,0.348379
Indirect,end,r,-0.275463,0.375497
Indirect,end,r,-0.21412,0.270833
Indirect,end,r,-0.137732,0.326389
Indirect,end,r,-0.261574,0.226852
Indirect,end,r,-0.202857,0.405093
Indirect,end,r,-0.0393518,0.280093
Indirect,end,r,-0.099537,0.296296
Indirect,end,r,-0.202957,0.287784
Indirect,start,s,-0.303241,-0.0300927
Indirect,start,s,-0.0949074,0.0509259
Indirect,start,s,-0.418982,-0.164352
Indirect,start,s,-0.423611,-0.0625001
Indirect,start,s,-0.305556,-0.113426
Indirect,start,s,-0.310185,-0.0833334
Indirect,start,s,-0.298611,-0.0347223
Indirect,start,s,-0.326389,0.0300925
Indirect,start,s,-0.388889,0.0185184
Indirect,start,s,-0.266204,-0.050926
Indirect,start,s,-0.402778,-0.0208333
Indirect,start,s,-0.37037,0.0763888
Indirect,start,s,-0.300926,-0.0046297
Indirect,start,s,-0.305556,-0.238426
Indirect,start,s,-0.268518,-0.0833334
Indirect,start,s,-0.25,0.0624999
Indirect,start,s,-0.111111,-3.53213e-008
Indirect,start,s,-0.168982,-0.037037
Indirect,start,s,-0.215278,-0.0439816
Indirect,start,s,-0.259259,0.0949073
Indirect,start,s,-0.141204,0.0578703
Indirect,start,s,-0.365741,0.0300925
Indirect,start,s,-0.291667,-0.108796
Indirect,start,s,-0.347222,-0.0300927
Indirect,start,s,-0.386574,0.0856481
Indirect,start,s,-0.331018,-0.00694451
Indirect,start,s,-0.319444,-0.0185185
Indirect,start,s,-0.291667,-0.0277779
Indirect,start,s,-0.375,0.0162037
Indirect,start,s,-0.303241,-3.53213e-008
Indirect,start,s,-0.310185,-3.53213e-008
Indirect,start,s,-0.303241,-0.0277779
Indirect,start,s,-0.326389,-0.108796
Indirect,start,s,-0.113426,-0.0439816
Indirect,start,s,-0.368056,0.0300925
Indirect,start,s,-0.386574,-0.159722
Indirect,start,s,-0.368056,-0.0671296
Indirect,start,s,-0.333333,-0.0625001
Indirect,start,s,-0.44213,-0.111111
Indirect,start,s,-0.368056,-0.118056
Indirect,start,s,-0.252315,-0.00694451
Indirect,start,s,-0.150463,-0.185185
Indirect,start,s,-0.215278,-0.240741
Indirect,start,s,-0.175926,-0.0740741
Indirect,start,s,-0.293982,-0.212963
Indirect,start,s,-0.310185,-0.050926
Indirect,start,s,-0.222222,-0.0856483
Indirect,start,s,-0.310185,-0.310185
Indirect,start,s,-0.300926,-0.178241
Indirect,start,s,-0.351852,-0.148148
Indirect,start,s,-0.180556,-0.171296
Indirect,start,s,-0.247685,-0.0324074
Indirect,start,s,-0.194444,-0.115741
Indirect,start,s,-0.268518,-0.0995371
Indirect,start,s,-0.289352,-0.0740741
Indirect,start,s,-0.252315,-0.0717593
Indirect,start,s,-0.196759,-0.162037
Indirect,start,s,-0.24537,-0.050926
Indirect,start,s,-0.0925926,0.0949073
Indirect,start,s,-0.263889,-0.171296
Indirect,start,s,-0.0763889,-0.0439816
Indirect,start,s,-0.0486111,0.131944
Indirect,start,s,-0.291667,-0.127315
Indirect,start,s,-0.273148,0.0324073
Indirect,start,s,-0.3125,-0.175926
Indirect,start,s,-0.393518,-0.0995371
Indirect,start,s,-0.314815,-0.0555556
Indirect,start,s,-0.287037,0.0416666
Indirect,start,s,-0.025463,0.122685
Indirect,start,s,-0.162037,-0.0532408
Indirect,start,s,-0.261574,-0.050926
Indirect,start,s,-0.384259,-0.0046297
Indirect,start,s,-0.310185,0.104167
Indirect,start,s,-0.282407,0.0833333
Indirect,start,s,-0.44213,-0.087963
Indirect,start,s,-0.402778,-0.00694451
Indirect,start,s,-0.25,0.0462962
Indirect,start,s,-0.335648,0.0879629
Indirect,start,s,-0.270833,0.0486111
Indirect,start,s,-0.0972222,0.145833
Indirect,start,s,-0.0185185,-0.0995371
Indirect,start,s,-0.171296,-0.0671296
Indirect,start,s,-0.333333,0.0879629
Indirect,start,s,-0.293982,-0.013889
Indirect,start,s,-0.101852,-0.037037
Indirect,start,s,-0.361111,0.122685
Indirect,start,s,-0.287037,0.0694444
Indirect,start,s,-0.303241,-0.0578704
Indirect,start,s,-0.266204,-0.050926
Indirect,start,s,-0.333333,0.185185
Indirect,start,s,-0.446759,0.127315
Indirect,start,s,-0.175926,0.0879629
Indirect,start,s,-0.148148,0.00462956
Indirect,start,s,-0.344907,-0.00231485
Indirect,start,s,-0.368056,-0.0486111
Indirect,start,s,-0.37037,-0.0555556
Indirect,start,s,-0.414352,-0.00925926
Indirect,start,s,-0.405093,-0.0486111
Indirect,start,s,-0.300926,-0.118056
Indirect,start,s,-0.328704,-0.00694451
Indirect,start,s,-0.305556,-0.037037
Indirect,start,s,-0.472222,-0.134259
Indirect,start,s,-0.462963,0.00694437
Indirect,start,s,-0.236111,-0.0833334
Indirect,start,s,-0.331018,-0.178241
Indirect,start,s,-0.428241,-0.0300927
Indirect,start,s,-0.284722,-0.0532408
Indirect,start,s,-0.284722,-0.0277779
Indirect,start,s,-0.303241,-0.0393519
Indirect,start,s,-0.300926,-0.0486111
Indirect,start,s,-0.331018,-0.0208333
Indirect,start,s,-0.358796,-0.152778
Indirect,start,s,-0.310185,-0.0555556
Indirect,start,s,-0.266204,-0.101852
Indirect,start,s,-0.321759,-0.125
Indirect,start,s,-0.25463,0.011574
Indirect,start,s,-0.152778,-0.0439816
Indirect,start,s,-0.284722,-0.310185
Indirect,start,s,-0.118055,-0.050926
Indirect,start,s,-0.247685,-0.0949074
Indirect,start,s,-0.361111,-0.208333
Indirect,start,s,-0.261574,-0.0277779
Indirect,start,s,-0.219907,-0.0162038
Indirect,start,s,-0.259259,-0.0671296
Indirect,start,s,-0.300926,-0.0185185
Indirect,start,s,-0.291667,-0.152778
Indirect,start,s,0.00925928,-0.134259
Indirect,start,s,-0.381944,-0.113426
Indirect,start,s,-0.347222,-0.0324074
Indirect,start,s,-0.266204,-0.106482
Indirect,start,s,-0.252315,0.0185184
Indirect,start,s,-0.185185,-0.180556
Indirect,start,s,-0.256945,-0.171296
Indirect,start,s,-0.0115741,-0.25463
Indirect,start,s,-0.349537,-0.178241
Indirect,start,s,-0.12037,-0.0185185
Indirect,start,s,-0.0949074,-0.0833334
